time obs-obs-1-1-t2m obs-obs-1-1-ws_10min obs-obs-1-1-wg_10min obs-obs-1-1-wd_10min obs-obs-1-1-rh obs-obs-1-1-td obs-obs-1-1-r_1h obs-obs-1-1-ri_10min obs-obs-1-1-snow_aws obs-obs-1-1-p_sea obs-obs-1-1-vis obs-obs-1-1-n_man obs-obs-1-1-wawa
2018-07-01T22:20:00Z  11.1 2.8 4.1 26.0 78.0 7.4 NaN 0.0 -1.0 1024.1 50000.0 0.0 0.0
2018-07-01T22:30:00Z  10.9 2.9 4.5 30.0 79.0 7.4 NaN 0.0 -1.0 1024.1 50000.0 0.0 0.0
2018-07-01T22:40:00Z  10.8 3.0 4.1 26.0 79.0 7.4 NaN 0.0 -1.0 1024.0 50000.0 0.0 0.0
2018-07-01T22:50:00Z  10.6 3.0 4.3 29.0 81.0 7.4 NaN 0.0 -1.0 1024.0 50000.0 0.0 0.0
2018-07-01T23:00:00Z  10.4 2.7 3.9 34.0 81.0 7.2 0.0 0.0 -1.0 1023.9 50000.0 0.0 0.0
2018-07-01T23:10:00Z  10.5 2.7 3.7 28.0 81.0 7.3 NaN 0.0 -1.0 1023.9 50000.0 0.0 0.0
2018-07-01T23:20:00Z  10.4 2.4 3.5 29.0 81.0 7.4 NaN 0.0 -1.0 1023.8 50000.0 0.0 0.0
2018-07-01T23:30:00Z  10.1 2.1 3.3 30.0 83.0 7.3 NaN 0.0 -1.0 1023.8 50000.0 0.0 0.0
2018-07-01T23:40:00Z  9.8 2.2 3.0 29.0 84.0 7.3 NaN 0.0 -1.0 1023.7 50000.0 0.0 0.0
2018-07-01T23:50:00Z  9.7 2.7 3.5 29.0 84.0 7.3 NaN 0.0 -1.0 1023.7 50000.0 0.0 0.0
2018-07-02T00:00:00Z  9.6 2.7 3.5 34.0 85.0 7.2 0.0 0.0 -1.0 1023.7 50000.0 0.0 0.0
